age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
23,9,2,1,0.0,598,0,0,0,30,0,3.981339502846743,1.0,-1,0.0,3
42,4,1,2,0.0,72,1,0,0,20,0,3.679507094562492,2.0,348,3.0,0
72,5,1,1,0.0,5715,0,0,0,17,8,6.660126590961791,1.0,181,2.0,2
35,0,0,1,0.0,0,0,0,0,30,5,4.105649556653423,5.999999999999999,-1,0.0,3
35,0,1,2,0.0,286,0,0,0,30,0,6.377736085259459,2.0,-1,0.0,3
42,1,1,1,0.0,1598,1,1,0,16,0,7.16921227141678,2.0,-1,0.0,3
26,4,2,2,0.0,1438,0,0,0,27,0,4.758102489929905,1.0,449,1.0,1
34,1,2,1,0.0,3723,1,0,2,27,8,2.830859661649826,4.999999999999998,-1,0.0,3
39,7,1,1,0.0,52,0,0,1,2,3,7.111640963034442,3.0,-1,0.0,3
32,4,1,2,0.0,282,0,0,0,22,1,3.3943253441093506,2.0,-1,0.0,3
40,1,1,0,0.0,278,1,0,2,23,8,6.494689451671865,3.0,-1,0.0,3
36,9,2,1,0.0,539,1,0,0,27,1,5.042792526844461,2.0,477,1.0,0
48,9,1,1,0.0,1526,0,0,0,6,1,4.5543073621842645,2.0,-1,0.0,3
67,4,1,2,0.0,405,0,0,0,10,9,4.847929949442058,2.0,95,2.0,2
22,8,2,1,0.0,216,0,0,0,8,3,4.918884844042855,1.0,187,1.0,2
32,4,2,2,0.0,312,0,0,0,26,8,4.23159021337102,2.0,98,2.0,2
42,1,1,1,0.0,349,1,0,0,7,0,4.327584175863084,2.0,-1,0.0,3
50,6,1,2,0.0,1503,0,0,0,27,1,3.7112157961392014,11.999999999999996,-1,0.0,3
48,9,1,1,1.0,0,0,0,2,30,8,5.832942144949518,1.0,-1,0.0,3
64,3,1,3,0.0,2645,0,0,1,3,3,4.29094021354444,2.0,-1,0.0,3
48,1,1,0,0.0,1203,0,0,0,6,1,3.0375370019885963,4.999999999999998,-1,0.0,3
36,1,2,0,0.0,2176,1,0,2,28,8,2.90927441370995,2.0,-1,0.0,3
40,0,1,1,0.0,732,0,0,0,9,11,3.1647549968555637,1.0,139,3.999999999999999,2
59,5,0,3,0.0,-49,1,0,2,13,8,4.437609707628935,2.0,-1,0.0,3
20,8,2,3,0.0,801,0,0,0,11,9,4.418150377906832,2.0,-1,0.0,3
37,10,1,1,0.0,4769,0,0,0,29,4,3.679507094562492,1.0,-1,0.0,3
32,1,2,1,0.0,760,1,0,0,16,0,5.197242437092907,1.0,148,2.0,1
66,3,0,0,0.0,3701,0,0,1,3,7,6.158916810034291,1.0,-1,0.0,3
35,6,0,2,0.0,1354,1,0,2,23,8,5.954315485284403,2.0,-1,0.0,3
53,7,0,1,0.0,36,1,1,2,2,5,2.386830748119884,1.0,417,1.0,2
45,9,1,1,0.0,2571,0,0,2,18,6,3.845565662684017,2.0,-1,0.0,3
54,9,1,1,0.0,3994,0,1,0,20,10,5.621723096506431,2.0,187,2.0,2
44,2,2,3,0.0,323,0,0,0,28,5,4.801629776256761,2.0,181,2.0,0
46,6,1,0,0.0,3262,0,0,0,14,1,3.234911159750941,7.999999999999997,-1,0.0,3
56,1,1,1,0.0,385,0,0,0,20,1,4.242548701485387,3.0,-1,0.0,3
45,1,1,1,0.0,640,1,0,0,4,8,5.20354519056745,1.0,-1,0.0,3
39,2,1,2,1.0,1,1,1,2,29,8,3.490317311350174,1.0,-1,0.0,3
38,9,2,1,0.0,1711,0,0,1,30,11,4.368462481311209,1.0,-1,0.0,3
38,1,1,0,0.0,3419,1,0,2,20,6,4.770080172334528,4.999999999999998,-1,0.0,3
31,0,1,1,0.0,89,0,0,2,7,8,4.6592128800060495,3.0,-1,0.0,3
77,5,1,1,0.0,638,0,0,0,11,3,4.620624455537806,1.0,188,1.0,2
56,10,2,0,0.0,1110,0,0,0,4,3,6.370459500223086,2.0,-1,0.0,3
52,5,1,0,0.0,6,0,0,0,22,1,3.2903870491072795,2.0,-1,0.0,3
30,6,2,2,0.0,251,0,0,0,12,5,5.46802999238821,1.0,-1,0.0,3
31,4,2,2,0.0,41,1,0,0,18,1,5.022132032924538,2.0,-1,0.0,3
57,3,1,2,0.0,2326,0,0,0,28,10,4.226082113403239,1.0,194,1.0,2
34,9,2,1,1.0,103,1,1,0,24,5,3.852666723558134,1.0,-1,0.0,3
35,4,2,2,0.0,1599,1,1,0,13,0,5.073361236072213,1.0,-1,0.0,3
51,4,2,1,0.0,1610,1,0,2,16,6,6.867754352180419,3.0,-1,0.0,3
66,4,1,3,0.0,2149,1,0,0,25,3,3.452782403053413,1.0,87,8.0,0
62,5,1,1,0.0,569,0,0,0,4,1,4.620624455537806,1.0,1,7.999999999999997,2
47,9,1,1,0.0,568,1,0,1,14,5,4.475851471625275,2.0,-1,0.0,3
31,4,2,2,0.0,533,0,0,1,12,8,4.951551895538336,1.0,90,8.0,2
42,9,1,1,0.0,1013,0,1,0,28,1,3.622172690104166,7.999999999999997,-1,0.0,3
54,1,1,0,0.0,1311,0,0,1,15,10,5.319565314131506,3.0,184,3.0,0
41,9,2,2,0.0,431,0,0,0,23,5,4.164172079668743,1.0,88,4.999999999999998,0
81,5,1,0,0.0,243,0,0,0,27,4,4.832629393668506,1.0,92,1.0,2
22,8,2,1,0.0,107,0,0,0,14,0,3.687503455426643,1.0,-1,0.0,3
59,0,1,1,0.0,145,1,0,1,12,8,5.519657190569699,2.0,287,8.0,2
60,5,1,1,0.0,5632,1,0,0,30,5,4.980108559644874,7.0,-1,0.0,3
46,7,0,1,0.0,4329,0,0,0,21,9,5.459756986504262,2.0,-1,0.0,3
53,6,1,1,0.0,248,0,1,0,17,9,3.462269447788012,1.0,126,3.0,0
30,6,2,1,0.0,1031,0,0,2,20,10,1.6920175981145107,1.0,-1,0.0,3
37,4,1,2,0.0,11000,0,0,2,18,6,5.10675331775624,1.0,-1,0.0,3
51,0,1,0,0.0,1330,1,0,2,15,8,5.100122019964041,7.999999999999997,-1,0.0,3
31,1,1,1,0.0,0,1,0,2,10,1,3.443224450329921,1.0,500,1.0,1
37,7,1,1,0.0,1,0,0,2,15,8,5.032490906598206,2.0,-1,0.0,3
32,6,1,2,0.0,1423,0,0,0,6,1,6.869241217093994,3.999999999999999,-1,0.0,3
28,1,1,1,0.0,2788,1,0,2,6,6,4.940727593547148,2.0,-1,0.0,3
32,4,1,2,0.0,2204,0,0,0,27,1,3.6714635363386248,3.999999999999999,-1,0.0,3
52,5,0,2,0.0,-309,1,0,2,19,6,5.363537884299042,2.0,-1,0.0,3
28,4,2,2,0.0,80,0,0,0,20,10,5.819028153093403,2.0,146,2.0,0
30,4,2,2,0.0,2876,0,0,0,6,1,3.499532738433449,3.999999999999999,-1,0.0,3
31,1,1,1,0.0,1766,0,1,0,5,6,3.981339502846743,2.0,-1,0.0,3
30,0,2,1,0.0,69,1,0,0,17,0,6.4633570936244205,1.0,-1,0.0,3
37,1,1,0,0.0,-738,1,0,0,5,8,4.684466848791585,1.0,-1,0.0,3
36,4,1,2,0.0,332,1,0,0,22,8,5.546313842910248,7.0,-1,0.0,3
43,10,2,0,0.0,698,1,0,2,14,8,4.76210409293005,1.0,-1,0.0,3
55,11,1,1,0.0,1157,0,0,0,12,5,4.624955144647758,1.0,412,2.0,0
60,5,1,2,0.0,0,0,0,0,25,1,3.481035717287473,3.0,-1,0.0,3
56,4,1,2,0.0,0,0,0,0,19,9,6.178788989257133,2.0,-1,0.0,3
23,7,2,1,0.0,870,0,0,0,6,5,4.737956874614875,3.999999999999999,-1,0.0,3
51,6,1,1,0.0,44,1,1,1,21,5,3.2574082114622884,1.0,-1,0.0,3
30,9,2,1,0.0,151,0,0,0,3,3,4.567779775866123,2.0,-1,0.0,3
33,4,1,2,0.0,644,1,1,0,3,3,3.679507094562492,2.0,271,2.0,0
51,9,1,2,0.0,0,0,0,0,2,7,5.473526610635613,2.0,-1,0.0,3
30,1,2,1,0.0,906,1,1,2,21,8,4.285635871926362,7.0,-1,0.0,3
25,9,2,2,0.0,800,1,0,2,13,8,3.880723392090261,3.999999999999999,-1,0.0,3
39,0,2,1,0.0,2749,1,0,0,19,9,3.7112157961392014,1.0,-1,0.0,3
39,4,1,1,0.0,517,1,0,0,18,9,5.004737942072966,3.0,196,2.0,0
35,1,1,1,0.0,674,1,0,2,30,8,4.558810117701218,2.0,-1,0.0,3
45,7,2,1,0.0,1515,0,0,2,20,6,2.0406303143070144,3.999999999999999,-1,0.0,3
41,1,1,0,0.0,512,1,0,2,6,8,4.3634090153306335,2.0,-1,0.0,3
42,4,1,2,0.0,2816,0,0,0,10,9,4.146848713729359,2.0,-1,0.0,3
28,4,2,2,0.0,6784,0,0,0,1,10,5.369327860539604,1.0,115,3.0,1
54,0,1,3,0.0,140,0,0,1,27,0,5.2836670582944,2.0,182,2.0,0
50,4,1,3,0.0,8345,0,0,0,27,3,4.152644866185855,1.0,261,1.0,0
49,4,1,2,0.0,11000,0,0,0,21,9,5.580458491117222,8.999999999999996,-1,0.0,3
40,4,1,1,0.0,106,0,0,2,17,6,5.819028153093403,2.0,-1,0.0,3
60,5,1,1,0.0,194,0,1,0,30,5,3.0375370019885963,4.999999999999998,-1,0.0,3
58,4,1,2,0.0,96,0,0,0,21,9,6.19062995440381,1.0,-1,0.0,3
77,5,0,1,0.0,0,0,0,0,25,11,4.242548701485387,1.0,-1,0.0,3
34,0,0,1,0.0,140,1,0,0,8,8,3.2794934048358044,2.0,365,1.0,0
34,0,1,1,0.0,1467,1,0,0,17,0,3.5882778627489147,1.0,332,2.0,0
59,5,1,0,0.0,3400,1,0,0,5,1,5.40655807937658,3.0,-1,0.0,3
31,1,1,0,0.0,196,0,0,0,7,1,4.437609707628935,1.0,-1,0.0,3
33,1,2,0,0.0,777,0,0,0,7,5,4.508604022693585,1.0,-1,0.0,3
76,5,1,0,0.0,163,0,0,1,13,10,3.647042945179856,1.0,-1,0.0,3
30,9,2,1,0.0,133,1,0,0,29,4,3.5882778627489147,2.0,-1,0.0,3
34,9,2,1,0.0,666,0,0,0,21,1,7.221668723114713,2.0,-1,0.0,3
29,9,2,1,0.0,544,1,0,2,13,8,4.907864543868276,1.0,-1,0.0,3
36,1,1,1,0.0,0,0,0,0,4,3,4.373500212524209,1.0,244,1.0,0
34,9,1,1,0.0,4,1,0,0,2,3,3.517769491829246,2.0,263,1.0,0
37,1,1,1,0.0,362,1,0,2,20,8,4.5722468282286926,2.0,-1,0.0,3
33,4,1,2,0.0,133,1,0,2,26,8,4.70523452178256,3.999999999999999,-1,0.0,3
39,7,1,1,0.0,2,1,0,0,25,5,4.032309424685261,9.999999999999998,-1,0.0,3
35,7,1,1,0.0,52,1,0,0,4,6,4.785925167316743,2.0,94,3.999999999999999,2
35,9,2,1,0.0,1693,1,0,0,10,3,5.40655807937658,1.0,-1,0.0,3
29,0,2,1,0.0,-194,1,0,0,7,8,3.703357175890365,1.0,-1,0.0,3
36,1,1,1,0.0,1797,1,1,0,17,9,3.981339502846743,1.0,181,2.0,0
29,7,2,1,0.0,1008,1,0,2,23,8,5.136310183004445,8.999999999999996,-1,0.0,3
35,1,1,0,0.0,105,1,0,2,8,8,4.940727593547148,2.0,-1,0.0,3
48,3,2,0,0.0,46,0,0,0,3,1,3.5882778627489147,2.0,180,1.0,0
28,9,2,2,0.0,375,1,0,0,14,8,2.763617671002859,1.0,350,1.0,1
29,7,1,1,0.0,1386,1,0,2,28,8,3.981339502846743,1.0,-1,0.0,3
20,8,2,1,0.0,502,0,0,0,30,0,4.499311722000347,1.0,-1,0.0,3
32,7,1,1,0.0,201,1,0,2,18,6,3.562277540463422,2.0,-1,0.0,3
34,7,1,1,0.0,-451,1,1,0,23,5,5.3577309828360296,1.0,-1,0.0,3
31,1,2,1,0.0,1207,1,0,0,17,0,3.961763456584144,2.0,-1,0.0,3
34,9,1,1,0.0,806,0,0,0,19,5,4.461614395535583,3.0,458,1.0,2
41,4,1,2,0.0,0,1,0,2,13,8,3.9485662213280825,1.0,-1,0.0,3
27,7,2,1,0.0,302,0,0,0,3,5,4.203853547561417,1.0,-1,0.0,3
23,8,2,1,0.0,107,0,0,0,14,10,3.311886788562368,1.0,183,1.0,2
43,9,1,1,0.0,1358,0,0,0,10,7,3.935248805476202,3.0,-1,0.0,3
40,4,1,2,0.0,413,1,0,2,14,8,3.8737605561432313,1.0,-1,0.0,3
59,4,0,2,0.0,81,0,0,0,26,8,3.802196907148285,1.0,-1,0.0,3
41,0,1,1,0.0,124,1,0,0,12,8,4.1351903403157015,3.0,-1,0.0,3
28,9,2,1,0.0,909,0,1,0,7,5,5.454222788621013,1.0,-1,0.0,3
76,5,1,0,0.0,1492,0,0,1,3,9,4.990704210239767,1.0,-1,0.0,3
36,4,1,2,0.0,849,1,1,2,21,8,6.394026942319003,2.0,-1,0.0,3
50,7,1,0,0.0,5024,1,1,0,7,8,5.783844531112699,1.0,267,8.0,1
49,2,1,1,0.0,89,1,0,0,12,8,4.874396376666061,1.0,-1,0.0,3
31,9,2,2,0.0,1081,0,0,0,24,0,4.198246529940367,4.999999999999998,261,2.0,0
42,0,1,1,0.0,437,1,0,0,11,1,3.647042945179856,3.0,190,1.0,0
28,9,2,2,0.0,4987,0,0,0,9,3,4.461614395535583,12.0,-1,0.0,3
46,1,1,0,0.0,333,1,0,0,31,5,4.603191163164778,3.999999999999999,-1,0.0,3
35,4,2,2,0.0,3,1,1,0,6,3,4.280313744803609,1.0,-1,0.0,3
38,0,1,2,0.0,1988,0,0,0,27,7,3.96831780336903,2.0,130,2.0,0
44,6,1,3,0.0,163,1,0,0,12,1,2.7808425438516773,1.0,100,3.0,2
56,7,1,1,0.0,642,1,0,0,30,4,2.11562082416138,1.0,2,3.0,1
32,0,1,1,0.0,35,0,0,0,17,2,4.770080172334528,3.0,126,3.0,2
53,6,1,0,0.0,6,1,0,2,27,8,4.3634090153306335,2.0,-1,0.0,3
23,8,2,1,0.0,1298,0,0,0,14,5,5.6420523491310535,1.0,-1,0.0,3
51,3,1,0,0.0,1337,0,0,1,30,5,3.2003521031953595,5.999999999999999,-1,0.0,3
60,1,1,1,0.0,0,0,1,2,5,6,3.679507094562492,1.0,-1,0.0,3
36,1,1,1,0.0,2103,0,1,2,26,6,3.1647549968555637,1.0,-1,0.0,3
32,2,0,1,0.0,-934,1,0,0,18,9,2.878598417156589,1.0,-1,0.0,3
32,9,2,1,0.0,3297,0,0,0,11,1,3.462269447788012,2.0,-1,0.0,3
27,8,2,2,0.0,3733,1,0,0,22,8,4.175613775724496,1.0,98,5.999999999999999,2
32,4,0,2,0.0,294,1,0,0,17,0,6.629232875828329,1.0,274,4.999999999999998,2
25,1,2,0,0.0,17,1,0,2,13,8,3.443224450329921,2.0,-1,0.0,3
41,4,1,2,0.0,11000,0,0,0,12,3,3.787439454804765,2.0,184,3.0,2
35,4,1,2,1.0,-10,1,0,0,15,8,3.994247214582392,2.0,364,1.0,1
53,10,1,1,0.0,582,1,0,2,8,8,3.4335943203543624,2.0,-1,0.0,3
37,2,1,2,0.0,555,0,0,0,7,5,3.5086831058198653,2.0,-1,0.0,3
38,10,1,0,0.0,7005,1,0,0,7,5,4.944342806213113,1.0,412,1.0,0
33,9,2,2,0.0,1257,1,0,0,22,5,3.1029060860243187,1.0,-1,0.0,3
37,8,2,3,0.0,444,0,0,0,14,1,3.7800021353855215,1.0,102,4.999999999999998,2
78,5,1,3,0.0,38,0,0,1,4,1,3.915041571501453,1.0,1,3.0,1
52,2,1,1,0.0,1306,0,0,0,15,6,4.620624455537806,1.0,-1,0.0,3
25,8,2,1,0.0,2354,0,0,0,5,3,4.327584175863084,7.0,-1,0.0,3
39,10,1,1,0.0,2245,0,0,0,21,9,5.982558826948657,2.0,-1,0.0,3
33,4,1,2,0.0,1064,1,0,0,13,8,5.5356927487466585,1.0,-1,0.0,3
77,5,1,1,0.0,9601,0,0,1,27,7,5.40655807937658,1.0,-1,0.0,3
31,8,1,0,0.0,46,1,0,0,10,5,5.325485158641766,1.0,-1,0.0,3
31,4,2,1,0.0,1310,1,0,0,18,8,1.957359540617632,2.0,-1,0.0,3
62,4,1,2,0.0,2785,0,0,0,6,5,4.540726475788741,3.0,-1,0.0,3
36,10,1,1,0.0,439,1,0,1,6,3,2.184051320902173,5.999999999999999,-1,0.0,3
40,4,2,3,0.0,838,1,0,2,12,8,5.682127652917603,3.0,-1,0.0,3
52,4,1,2,0.0,583,0,0,0,17,9,4.237079022940274,1.0,91,2.0,0
31,4,2,2,0.0,-173,1,0,2,6,8,5.035931104426201,2.0,-1,0.0,3
25,7,2,1,0.0,895,1,0,2,3,6,3.987807459317618,1.0,-1,0.0,3
29,1,2,0,0.0,213,1,0,2,6,6,8.42043236580526,3.0,-1,0.0,3
52,4,1,2,0.0,-970,1,0,0,4,3,5.331387288833657,1.0,-1,0.0,3
45,10,2,1,0.0,382,1,1,0,18,8,4.08159683839031,1.0,-1,0.0,3
40,5,1,2,0.0,794,0,0,2,9,8,3.787439454804765,1.0,-1,0.0,3
32,1,1,1,0.0,1,1,0,0,18,9,3.234911159750941,3.0,-1,0.0,3
39,1,1,1,0.0,1382,1,0,0,11,3,5.039364968651542,2.0,-1,0.0,3
53,2,1,1,0.0,162,1,0,0,7,8,4.540726475788741,2.0,-1,0.0,3
34,1,1,0,0.0,3986,1,0,0,17,0,4.8517347864754425,2.0,-1,0.0,3
36,1,0,1,0.0,2278,1,0,2,23,8,3.887652659949325,2.0,-1,0.0,3
35,0,1,1,0.0,0,1,0,0,20,0,2.184051320902173,4.999999999999998,-1,0.0,3
39,4,1,2,0.0,1241,1,0,0,5,6,3.787439454804765,2.0,-1,0.0,3
37,0,2,1,0.0,781,0,0,0,20,1,3.2119835650398345,1.0,-1,0.0,3
30,4,2,2,0.0,4889,0,0,0,11,1,5.489927664880381,2.0,-1,0.0,3
57,9,0,1,0.0,3105,1,0,2,14,8,4.02603295217519,10.999999999999998,-1,0.0,3
37,4,1,1,0.0,5447,1,1,0,17,9,7.569790772073095,1.0,-1,0.0,3
35,1,2,1,0.0,3623,0,0,1,30,10,3.9419226980642974,1.0,-1,0.0,3
65,5,1,0,0.0,1004,0,0,0,28,10,4.94795089581764,1.0,-1,0.0,3
41,4,1,2,0.0,223,1,0,2,16,8,3.679507094562492,1.0,-1,0.0,3
32,6,2,2,0.0,658,1,0,0,27,7,4.598804869787091,1.0,-1,0.0,3
35,7,1,1,0.0,377,0,1,0,31,5,2.507390411431326,12.0,-1,0.0,3
30,4,2,2,0.0,424,0,0,0,16,0,4.663447569347846,3.999999999999999,-1,0.0,3
39,7,0,1,0.0,0,1,0,0,13,0,6.4790744109171,2.0,-1,0.0,3
32,9,2,1,0.0,1732,1,0,0,14,1,7.6620373886711075,3.0,-1,0.0,3
41,10,1,1,0.0,1077,1,1,1,9,2,4.226082113403239,3.0,387,2.0,0
51,5,1,1,0.0,1435,0,0,2,11,6,5.601193393585297,1.0,-1,0.0,3
34,1,1,1,0.0,243,1,0,0,18,8,5.383729514524361,1.0,-1,0.0,3
43,1,1,0,0.0,56,0,0,0,12,8,4.92619484006545,2.0,-1,0.0,3
50,0,2,1,0.0,2252,0,0,0,30,0,5.762453824077046,2.0,-1,0.0,3
24,8,2,1,0.0,139,0,0,0,9,11,5.1493004330849645,3.999999999999999,-1,0.0,3
28,1,2,2,0.0,4099,0,0,0,23,0,3.613779240256056,3.999999999999999,-1,0.0,3
35,4,1,2,0.0,71,1,0,0,30,0,5.392320823869639,2.0,-1,0.0,3
62,3,1,3,0.0,2021,0,0,1,26,3,4.911545398454181,1.0,-1,0.0,3
43,1,2,1,0.0,740,1,0,2,20,6,5.596029094828912,2.0,-1,0.0,3
33,0,1,2,0.0,205,0,0,2,1,5,3.915041571501453,2.0,-1,0.0,3
39,1,2,2,0.0,48,0,0,0,3,6,5.473526610635613,1.0,-1,0.0,3
45,3,1,1,0.0,4068,0,0,0,20,1,4.093670894161326,1.0,-1,0.0,3
34,4,2,2,0.0,76,1,0,0,13,8,5.978237103240205,2.0,371,3.0,0
39,4,1,2,0.0,119,1,0,0,1,11,4.517844899986933,2.0,476,3.999999999999999,2
39,4,2,2,0.0,0,1,0,0,12,8,5.533028859954425,3.999999999999999,369,3.0,0
54,9,1,1,0.0,3967,0,1,0,29,5,3.37422198829968,3.0,-1,0.0,3
23,4,2,2,0.0,1506,0,0,0,9,7,3.734525982304581,3.999999999999999,-1,0.0,3
35,1,1,0,0.0,102,1,0,2,20,8,6.992568197859725,1.0,-1,0.0,3
33,9,1,1,0.0,1234,0,0,1,9,9,3.0375370019885963,1.0,-1,0.0,3
26,2,1,2,1.0,144,0,1,0,25,5,5.941157193649959,1.0,-1,0.0,3
61,0,1,1,0.0,1046,1,0,0,21,1,3.928544212418221,1.0,-1,0.0,3
32,1,1,1,0.0,130,1,0,0,6,8,4.680283351759672,2.0,-1,0.0,3
36,1,1,1,0.0,136,1,0,2,4,6,2.672812782590282,2.0,-1,0.0,3
35,9,1,1,0.0,198,0,0,0,27,1,4.594407251504569,12.0,-1,0.0,3
29,6,1,1,0.0,123,0,1,0,21,0,3.928544212418221,2.0,181,1.0,2
45,0,1,1,0.0,205,0,0,0,3,3,4.955145838309587,1.0,92,1.0,2
50,9,0,1,0.0,0,0,0,0,1,0,4.585577761328971,1.0,184,3.0,2
30,9,2,2,0.0,3086,1,0,0,7,8,3.311886788562368,3.0,168,1.0,0
39,1,1,0,0.0,-50,1,0,0,15,8,3.4716868189265604,1.0,-1,0.0,3
43,11,1,0,0.0,2113,0,0,0,29,5,2.5728186364969745,2.0,-1,0.0,3
30,9,2,2,0.0,2325,0,0,0,10,1,4.508604022693585,1.0,127,7.0,0
32,4,2,2,0.0,1742,0,0,2,5,6,4.353254409709861,2.0,-1,0.0,3
34,1,1,1,0.0,1682,1,1,0,28,5,3.6714635363386248,3.0,-1,0.0,3
51,6,1,2,0.0,5350,1,1,0,31,5,5.664688851433003,3.999999999999999,-1,0.0,3
60,0,1,1,0.0,-396,1,0,0,11,8,5.190918978547886,1.0,350,1.0,0
50,7,0,1,1.0,-210,0,1,0,21,1,3.894548740808586,7.0,-1,0.0,3
34,2,1,1,0.0,223,0,1,0,11,1,3.499532738433449,5.999999999999999,-1,0.0,3
39,7,1,1,0.0,1970,1,0,2,8,6,2.507390411431326,1.0,404,2.0,2
35,9,2,0,0.0,744,1,0,0,7,0,6.630868572511545,1.0,-1,0.0,3
32,9,2,1,0.0,930,1,0,2,21,8,3.6633721150385337,1.0,-1,0.0,3
52,3,0,1,0.0,131,1,1,0,11,8,3.3434466104789884,1.0,-1,0.0,3
63,4,1,2,0.0,2785,0,0,0,2,1,4.836466795990918,2.0,392,3.0,2
55,0,1,1,0.0,420,1,0,2,30,8,2.7282711389045717,3.0,-1,0.0,3
41,1,2,0,0.0,1618,1,0,2,14,8,7.285825607500666,1.0,-1,0.0,3
82,5,1,0,0.0,8603,0,0,0,22,10,4.69695718880009,3.0,107,1.0,2
26,9,2,2,0.0,4130,0,0,0,28,4,3.5086831058198653,2.0,-1,0.0,3
32,4,1,2,0.0,4945,0,0,0,4,6,3.9419226980642974,1.0,119,2.0,1
50,2,1,2,0.0,-168,1,0,0,23,5,6.98263222457922,2.0,-1,0.0,3
34,4,1,2,0.0,118,0,1,1,17,5,4.013400147229545,3.0,-1,0.0,3
51,9,1,1,0.0,216,0,0,0,7,5,5.672180353544531,2.0,-1,0.0,3
39,9,1,0,0.0,1846,0,0,0,5,3,4.69695718880009,4.999999999999998,-1,0.0,3
39,1,1,0,0.0,2226,1,0,2,6,8,3.928544212418221,1.0,-1,0.0,3
41,1,1,1,0.0,167,0,0,2,20,6,2.8470134811255874,1.0,-1,0.0,3
55,10,0,1,0.0,309,0,0,0,20,0,3.987807459317618,1.0,181,3.0,2
28,7,2,1,0.0,3331,1,0,2,28,8,4.343035443026411,2.0,-1,0.0,3
42,1,1,0,0.0,0,0,0,2,20,6,2.21620066746091,2.0,-1,0.0,3
46,4,2,2,0.0,593,1,0,0,29,4,4.129327720146802,3.0,-1,0.0,3
54,1,0,0,0.0,4401,0,0,1,13,8,5.096797622537295,1.0,183,2.0,2
56,5,1,0,0.0,1906,0,1,2,19,6,2.7977840690300724,8.999999999999996,-1,0.0,3
38,3,1,1,0.0,634,0,0,2,11,6,3.517769491829246,3.999999999999999,-1,0.0,3
35,1,2,3,0.0,484,0,0,0,8,5,4.847929949442058,1.0,87,3.0,0
43,7,0,1,0.0,1040,1,0,2,19,8,5.508896532812588,3.0,-1,0.0,3
30,4,2,2,0.0,1028,0,0,0,4,3,6.935269113442403,2.0,-1,0.0,3
28,4,2,2,0.0,9710,0,0,0,14,10,6.061032797377437,2.0,-1,0.0,3
28,0,2,1,0.0,25,1,0,2,5,6,3.5534958309549336,2.0,-1,0.0,3
43,3,1,0,0.0,25,0,0,0,12,1,3.655232150005339,2.0,-1,0.0,3
53,4,2,2,0.0,720,1,0,2,17,9,3.462269447788012,1.0,-1,0.0,3
28,1,2,0,0.0,431,1,0,0,13,8,3.1280427450450707,2.0,363,2.0,0
18,8,2,3,0.0,108,0,0,0,10,1,3.987807459317618,1.0,-1,0.0,3
38,4,1,2,0.0,1354,1,0,0,29,4,2.878598417156589,2.0,-1,0.0,3
28,4,2,1,0.0,-513,0,1,0,29,5,3.423890707633228,7.999999999999997,-1,0.0,3
50,9,1,1,0.0,3654,0,0,0,29,10,4.269615564207284,2.0,78,2.0,1
31,4,1,2,0.0,877,0,0,0,9,11,4.237079022940274,1.0,92,7.999999999999997,2
35,9,2,1,0.0,183,0,0,0,23,10,4.589998238762339,1.0,52,3.999999999999999,0
31,4,1,2,0.0,477,1,0,0,21,9,3.234911159750941,4.999999999999998,-1,0.0,3
37,9,2,1,0.0,1435,0,0,0,18,1,5.927919743127618,12.0,-1,0.0,3
59,10,2,1,0.0,865,0,0,0,4,3,6.61446232872201,1.0,-1,0.0,3
39,1,1,1,0.0,0,1,0,2,6,8,4.503964342658188,1.0,-1,0.0,3
39,0,1,0,0.0,444,1,0,0,8,8,4.95873275682499,2.0,-1,0.0,3
28,1,2,1,0.0,-127,1,0,0,4,5,6.544327121566733,3.0,-1,0.0,3
44,1,2,0,0.0,287,0,0,0,29,4,4.676089733797076,1.0,-1,0.0,3
31,7,2,1,0.0,658,0,0,0,22,8,3.4716868189265604,1.0,-1,0.0,3
26,4,2,2,0.0,1720,0,0,0,3,3,4.990704210239767,1.0,-1,0.0,3
44,7,0,1,0.0,-368,1,0,0,5,8,6.277547528814327,1.0,-1,0.0,3
32,9,2,1,0.0,12,0,0,0,7,1,4.02603295217519,2.0,-1,0.0,3
32,9,1,2,0.0,15,0,0,0,14,8,4.327584175863084,1.0,346,1.0,0
22,8,2,1,0.0,381,0,0,0,12,3,4.332751139860273,1.0,-1,0.0,3
30,4,2,2,0.0,4808,0,0,0,10,7,4.549792554652635,1.0,-1,0.0,3
29,1,2,1,0.0,2806,0,0,0,15,10,4.646446062839674,1.0,93,4.999999999999998,1
52,5,1,1,0.0,0,0,0,0,22,1,4.874396376666061,4.999999999999998,-1,0.0,3
53,1,1,1,1.0,-634,0,0,0,19,1,5.862785448282351,3.0,-1,0.0,3
37,3,2,2,0.0,561,0,0,0,18,9,4.1175345932350025,1.0,165,2.0,0
24,1,2,1,0.0,476,1,0,2,4,6,3.9485662213280825,1.0,-1,0.0,3
52,2,2,2,0.0,3469,1,0,0,20,9,5.764841169439984,1.0,-1,0.0,3
24,4,1,1,0.0,867,1,0,2,20,6,5.492648347334658,9.999999999999998,-1,0.0,3
37,0,1,2,0.0,2741,0,0,2,16,6,4.209440445553625,3.999999999999999,-1,0.0,3
47,0,1,1,0.0,3676,0,0,0,18,10,5.548960553882655,1.0,95,3.0,2
